group_fig2c	binID	GeneID	gene	KO	KO_Defintion	product	EC	FunC_ID
glutamine/glutamate synthesis	D29_O1.25	D29_O1.25_PROKKA_55804	glnII_1	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase 2	6.3.1.2	1
glutamine/glutamate synthesis	D29_O1.25	D29_O1.25_PROKKA_55805	glnA_4	K01915	glutamine synthetase [EC:6.3.1.2]	putative glutamine synthetase 2	6.3.1.2	1
glutamine/glutamate synthesis	D30_G5	D30_G5_PROKKA_101863	glnA2_2	K01915	glutamine synthetase [EC:6.3.1.2]	putative glutamine synthetase 2	6.3.1.2	1
glutamine/glutamate synthesis	D30_G5	D30_G5_PROKKA_101862	glnII_4	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase 2	6.3.1.2	1
glutamine/glutamate synthesis	D30_G5	D30_G5_PROKKA_123748	gltB_42	K00265	glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] large chain	1.4.1.13	1
glutamine/glutamate synthesis	D30_G5	D30_G5_PROKKA_30135	glnA_6	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase	6.3.1.2	1
glutamine/glutamate synthesis	D30_O2.4.2.2.2	D30_O2.4.2.2.2_PROKKA_88869	NA	K01915	glutamine synthetase [EC:6.3.1.2]	3-hydroxylaminophenol mutase	5.4.4.3	3
glutamine/glutamate synthesis	D30_O2.4.2.2.2	D30_O2.4.2.2.2_PROKKA_247613	gltB_75	K00265	glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]	Ferredoxin-dependent glutamate synthase 1	1.4.7.1	3
glutamine/glutamate synthesis	D30_O2.4.2.2.2	D30_O2.4.2.2.2_PROKKA_247614	gltB_76	K00264	glutamate synthase (NADPH/NADH) [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] small chain	1.4.1.13	3
glutamine/glutamate synthesis	D30_P23	D30_P23_PROKKA_25906	glnA_5	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase	6.3.1.2	2
glutamine/glutamate synthesis	D31_O1.3.2	D31_O1.3.2_PROKKA_102220	gltB_32	K00264	glutamate synthase (NADPH/NADH) [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] small chain	1.4.1.13	4
glutamine/glutamate synthesis	D31_O1.3.2	D31_O1.3.2_PROKKA_102221	gltB_33	K00265	glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]	Ferredoxin-dependent glutamate synthase 1	1.4.7.1	4
glutamine/glutamate synthesis	D31_O1.3.2	D31_O1.3.2_PROKKA_169012	gltD_9	K00266	glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] small chain	1.4.1.13	4
glutamine/glutamate synthesis	D32_O1.57	D32_O1.57_PROKKA_66733	gltB_23	K00265	glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]	Ferredoxin-dependent glutamate synthase 1	1.4.7.1	3
glutamine/glutamate synthesis	D32_O1.57	D32_O1.57_PROKKA_66732	gltB_22	K00264	glutamate synthase (NADPH/NADH) [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] small chain	1.4.1.13	3
glutamine/glutamate synthesis	D32_O1.57	D32_O1.57_PROKKA_315497	glnA_47	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase	6.3.1.2	3
glutamine/glutamate synthesis	D33_L1.8.2	D33_L1.8.2_PROKKA_203375	glnA_43	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase	6.3.1.2	2
glutamine/glutamate synthesis	D35_G2.27	D35_G2.27_PROKKA_204545	gltD_20	K00266	glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] small chain	1.4.1.13	2
glutamine/glutamate synthesis	D35_G2.61	D35_G2.61_PROKKA_63695	glnA_14	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase	6.3.1.2	2
glutamine/glutamate synthesis	D36_G7	D36_G7_PROKKA_210148	gltD_23	K00266	glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] small chain	1.4.1.13	2
glutamine/glutamate synthesis	D36_G7	D36_G7_PROKKA_47711	glnA_11	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase	6.3.1.2	2
glutamine/glutamate synthesis	D36_L1.15	D36_L1.15_PROKKA_322445	gltD_31	K00266	glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] small chain	1.4.1.13	3
glutamine/glutamate synthesis	D36_L1.41	D36_L1.41_PROKKA_134000	glnA_35	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase	6.3.1.2	1
glutamine/glutamate synthesis	D36_L1.41	D36_L1.41_PROKKA_149456	glnA_40	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase	6.3.1.2	1
glutamine/glutamate synthesis	D36_L1.41	D36_L1.41_PROKKA_249395	gltB_88	K00265	glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] large chain	1.4.1.13	1
glutamine/glutamate synthesis	D36_L1.41	D36_L1.41_PROKKA_249396	gltB_89	K00264	glutamate synthase (NADPH/NADH) [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] small chain	1.4.1.13	1
glutamine/glutamate synthesis	D36_L1.41	D36_L1.41_PROKKA_281367	glnA_68	K01915	glutamine synthetase [EC:6.3.1.2]	putative glutamine synthetase 2	6.3.1.2	1
glutamine/glutamate synthesis	D37_G11	D37_G11_PROKKA_116258	gltB_26	K00265	glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] large chain	1.4.1.13	1
glutamine/glutamate synthesis	D37_G11	D37_G11_PROKKA_116257	gltB_25	K00264	glutamate synthase (NADPH/NADH) [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] small chain	1.4.1.13	1
glutamine/glutamate synthesis	D37_G11	D37_G11_PROKKA_153291	glnII_6	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase 2	6.3.1.2	1
glutamine/glutamate synthesis	D37_G11	D37_G11_PROKKA_20071	glnA_5	K01915	glutamine synthetase [EC:6.3.1.2]	putative glutamine synthetase 2	6.3.1.2	1
glutamine/glutamate synthesis	D37_G11	D37_G11_PROKKA_279925	gltD_28	K00266	glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] small chain	1.4.1.13	1
glutamine/glutamate synthesis	D37_G11	D37_G11_PROKKA_286511	glnA_51	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase	6.3.1.2	1
glutamine/glutamate synthesis	D37_G1.25.1	D37_G1.25.1_PROKKA_137647	glnA_26	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase	6.3.1.2	1
glutamine/glutamate synthesis	D37_G1.25.1	D37_G1.25.1_PROKKA_192018	gltB_43	K00264	glutamate synthase (NADPH/NADH) [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] small chain	1.4.1.13	1
glutamine/glutamate synthesis	D37_G1.25.1	D37_G1.25.1_PROKKA_192017	gltB_42	K00264	glutamate synthase (NADPH/NADH) [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] large chain	1.4.1.13	1
glutamine/glutamate synthesis	D37_G1.25.1	D37_G1.25.1_PROKKA_230583	glnII_9	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase 2	6.3.1.2	1
glutamine/glutamate synthesis	D37_G1.25.1	D37_G1.25.1_PROKKA_230584	glnA_42	K01915	glutamine synthetase [EC:6.3.1.2]	putative glutamine synthetase 2	6.3.1.2	1
glutamine/glutamate synthesis	D37_G1.25.1	D37_G1.25.1_PROKKA_234346	glnA_43	K01915	glutamine synthetase [EC:6.3.1.2]	putative glutamine synthetase 2	6.3.1.2	1
glutamine/glutamate synthesis	D37_G1.25.1	D37_G1.25.1_PROKKA_268688	glnA_49	K01915	glutamine synthetase [EC:6.3.1.2]	putative glutamine synthetase 2	6.3.1.2	1
glutamine/glutamate synthesis	D38_G2.3	D38_G2.3_PROKKA_174745	gltB_58	K00264	glutamate synthase (NADPH/NADH) [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] small chain	1.4.1.13	2
glutamine/glutamate synthesis	D38_G2.3	D38_G2.3_PROKKA_203612	glnA_40	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase	6.3.1.2	2
glutamine/glutamate synthesis	D39_G1.35	D39_G1.35_PROKKA_142336	glnII_11	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase 2	6.3.1.2	2
glutamine/glutamate synthesis	D39_O1.57	D39_O1.57_PROKKA_87273	glnA_12	K01915	glutamine synthetase [EC:6.3.1.2]	putative glutamine synthetase 2	6.3.1.2	1
glutamine/glutamate synthesis	D39_O1.57	D39_O1.57_PROKKA_181984	puuA_4	K01915	glutamine synthetase [EC:6.3.1.2]	Gamma-glutamylputrescine synthetase PuuA	6.3.1.11	1
glutamine/glutamate synthesis	D39_O1.57	D39_O1.57_PROKKA_260868	gltB_61	K00264	glutamate synthase (NADPH/NADH) [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] small chain	1.4.1.13	1
glutamine/glutamate synthesis	D39_O1.57	D39_O1.57_PROKKA_260867	gltB_60	K00265	glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] large chain	1.4.1.13	1
glutamine/glutamate synthesis	D39_O1.57	D39_O1.57_PROKKA_289736	glnA_47	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase	6.3.1.2	1
glutamine/glutamate synthesis	D39_O1.57	D39_O1.57_PROKKA_34443	glnA_4	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase	6.3.1.2	1
glutamine/glutamate synthesis	D41_O4	D41_O4_PROKKA_175811	gltB_57	K00264	glutamate synthase (NADPH/NADH) [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] small chain	1.4.1.13	2
glutamine/glutamate synthesis	D41_O4	D41_O4_PROKKA_175812	gltB_58	K00265	glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]	Ferredoxin-dependent glutamate synthase 1	1.4.7.1	2
glutamine/glutamate synthesis	D42_G14	D42_G14_PROKKA_141810	glnA_16	K01915	glutamine synthetase [EC:6.3.1.2]	putative glutamine synthetase 2	6.3.1.2	1
glutamine/glutamate synthesis	D42_G14	D42_G14_PROKKA_218634	gltD_27	K00266	glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] small chain	1.4.1.13	1
glutamine/glutamate synthesis	D42_G14	D42_G14_PROKKA_276647	gltB_62	K00264	glutamate synthase (NADPH/NADH) [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] small chain	1.4.1.13	1
glutamine/glutamate synthesis	D42_G14	D42_G14_PROKKA_276648	gltB_63	K00265	glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] large chain	1.4.1.13	1
glutamine/glutamate synthesis	D43_G6	D43_G6_PROKKA_153734	gltB_29	K00265	glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] large chain	1.4.1.13	1
glutamine/glutamate synthesis	D43_G6	D43_G6_PROKKA_164041	gltB_38	K00264	glutamate synthase (NADPH/NADH) [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] small chain	1.4.1.13	1
glutamine/glutamate synthesis	D43_G6	D43_G6_PROKKA_28326	glnA_11	K01915	glutamine synthetase [EC:6.3.1.2]	putative glutamine synthetase 2	6.3.1.2	1
glutamine/glutamate synthesis	D43_G6	D43_G6_PROKKA_28327	glnII_1	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase 2	6.3.1.2	1
glutamine/glutamate synthesis	D44_G14	D44_G14_PROKKA_150719	NA	K01915	glutamine synthetase [EC:6.3.1.2]	3-hydroxylaminophenol mutase	5.4.4.3	3
glutamine/glutamate synthesis	D44_G14	D44_G14_PROKKA_200733	gltB_59	K00265	glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] large chain precursor	1.4.1.13	3
glutamine/glutamate synthesis	D44_G14	D44_G14_PROKKA_200734	gltD_16	K00266	glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] small chain	1.4.1.13	3
glutamine/glutamate synthesis	D44_O1.1.2.2.1.2.7	D44_O1.1.2.2.1.2.7_PROKKA_51628	NA	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase%2C catalytic domain	NA	2
glutamine/glutamate synthesis	D46_L2.48	D46_L2.48_PROKKA_152711	glnA1_3	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase 1	6.3.1.2	1
glutamine/glutamate synthesis	D47_G1.71.2	D47_G1.71.2_PROKKA_86811	glnA1_3	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase 1	6.3.1.2	1
glutamine/glutamate synthesis	D47_O14	D47_O14_PROKKA_170720	glnA_25	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase	6.3.1.2	2
glutamine/glutamate synthesis	D47_O14	D47_O14_PROKKA_182711	gltB_43	K00264	glutamate synthase (NADPH/NADH) [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] large chain	1.4.1.13	2
glutamine/glutamate synthesis	D47_O14	D47_O14_PROKKA_182712	gltB_44	K00264	glutamate synthase (NADPH/NADH) [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] small chain	1.4.1.13	2
glutamine/glutamate synthesis	D47_P30	D47_P30_PROKKA_85050	preT_1	K00266	glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	NAD-dependent dihydropyrimidine dehydrogenase subunit PreT	1.3.1.1	1
glutamine/glutamate synthesis	D47_P30	D47_P30_PROKKA_167364	glnA_24	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase 1	6.3.1.2	1
glutamine/glutamate synthesis	D47_P30	D47_P30_PROKKA_184776	glnA_28	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase 1	6.3.1.2	1
glutamine/glutamate synthesis	D47_P30	D47_P30_PROKKA_189960	glnA_31	K01915	glutamine synthetase [EC:6.3.1.2]	putative glutamine synthetase 2	6.3.1.2	1
glutamine/glutamate synthesis	D49_G15	D49_G15_PROKKA_158877	glnA_27	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase	6.3.1.2	2
glutamine/glutamate synthesis	D49_O1	D49_O1_PROKKA_86213	glnA_13	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase	6.3.1.2	4
glutamine/glutamate synthesis	D49_O1	D49_O1_PROKKA_127458	preT_1	K00266	glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	NAD-dependent dihydropyrimidine dehydrogenase subunit PreT	1.3.1.1	4
glutamine/glutamate synthesis	D51_G1.1.2	D51_G1.1.2_PROKKA_240842	glnA_39	K01915	glutamine synthetase [EC:6.3.1.2]	putative glutamine synthetase 2	6.3.1.2	1
glutamine/glutamate synthesis	D51_G1.1.2	D51_G1.1.2_PROKKA_240843	glnII_7	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase 2	6.3.1.2	1
glutamine/glutamate synthesis	D51_G1.1.2	D51_G1.1.2_PROKKA_34786	glnA_6	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase	6.3.1.2	1
glutamine/glutamate synthesis	D51_G9	D51_G9_PROKKA_97363	NA	K00266	glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]	putative glutamate synthase (NADPH) small subunit	NA	3
glutamine/glutamate synthesis	D51_G9	D51_G9_PROKKA_55449	NA	K01915	glutamine synthetase [EC:6.3.1.2]	3-hydroxylaminophenol mutase	5.4.4.3	3
glutamine/glutamate synthesis	D51_L1.24	D51_L1.24_PROKKA_134370	glnA_21	K01915	glutamine synthetase [EC:6.3.1.2]	Glutamine synthetase 1	6.3.1.2	3
glutamine/glutamate synthesis	D51_L1.24	D51_L1.24_PROKKA_12178	gltB_5	K00265	glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]	Glutamate synthase [NADPH] large chain precursor	1.4.1.13	3
